ratio,seed,iter,BRC_star_adapted,WRC_star,collapse_score,direction_diversity,effective_rank,norm_variance,row_norm_std,sigma_weight,token_spread
4,123,40000,0.681319,0.253224,1.447233,0.551332,64.815764,2.305950,1.518536,1.518536,0.210018
5,42,42000,0.592169,0.276412,1.294360,0.596349,64.800529,2.152183,1.467032,1.467032,0.211854
10,42,66000,0.621230,0.310876,1.247037,0.601052,64.799725,2.424780,1.557170,1.557170,0.219917
1,123,38000,0.591474,0.253470,1.358529,0.584696,64.796141,2.028331,1.424195,1.424195,0.205701
0,456,40000,0.487951,0.269592,1.171283,0.640320,64.792495,1.840429,1.356624,1.356624,0.207082
2,42,38000,0.513867,0.275142,1.221963,0.625211,64.778532,1.879867,1.371082,1.371082,0.206711
2,456,48000,0.554713,0.278934,1.239756,0.613716,64.772386,2.062160,1.436022,1.436022,0.211581
1,123,39000,0.596279,0.255546,1.354175,0.584404,64.770625,2.058526,1.434756,1.434756,0.206900
5,123,47000,0.670770,0.268280,1.403840,0.561939,64.769421,2.344656,1.531227,1.531227,0.212045
5,42,43000,0.593072,0.279489,1.288240,0.597263,64.768432,2.168568,1.472606,1.472606,0.212626
1,42,43000,0.453820,0.292108,1.106743,0.659173,64.735395,1.772958,1.331524,1.331524,0.207955
0,123,36000,0.542953,0.254650,1.300791,0.604987,64.734654,1.889306,1.374520,1.374520,0.203671
10,42,67000,0.625251,0.313630,1.244588,0.600744,64.726073,2.452481,1.566040,1.566040,0.220794
0,42,29000,0.458891,0.269161,1.182435,0.644077,64.724407,1.662288,1.289297,1.289297,0.201009
2,456,49000,0.562765,0.280650,1.238363,0.612220,64.710736,2.106113,1.451245,1.451245,0.213140
5,42,44000,0.593767,0.282739,1.282302,0.598249,64.706231,2.184327,1.477947,1.477947,0.213305
10,42,96000,0.604451,0.377267,1.113727,0.627606,64.679208,2.634614,1.623149,1.623149,0.234367
1,42,44000,0.456956,0.294802,1.104149,0.658919,64.676556,1.794876,1.339730,1.339730,0.208908
3,456,44000,0.613841,0.263098,1.331567,0.585568,64.672763,2.193841,1.481162,1.481162,0.211236
10,42,68000,0.629526,0.316433,1.243426,0.600141,64.660490,2.478637,1.574369,1.574369,0.221579
2,456,50000,0.567138,0.283796,1.235973,0.611752,64.659288,2.133827,1.460763,1.460763,0.214123
10,42,97000,0.603266,0.379563,1.109466,0.628622,64.658394,2.638667,1.624398,1.624398,0.234736
1,456,50000,0.511948,0.287730,1.181441,0.633692,64.657438,1.953258,1.397590,1.397590,0.210052
3,42,44000,0.528344,0.285008,1.186759,0.629283,64.651303,2.031176,1.425193,1.425193,0.212378
5,123,48000,0.682081,0.271415,1.405456,0.559551,64.647542,2.398173,1.548603,1.548603,0.213385
10,42,100000,0.598313,0.385428,1.096051,0.631955,64.647357,2.642745,1.625652,1.625652,0.235792
0,456,41000,0.498088,0.270526,1.173760,0.637745,64.643534,1.890523,1.374963,1.374963,0.208628
10,42,99000,0.599832,0.383097,1.099736,0.630991,64.640760,2.642314,1.625520,1.625520,0.235544
5,42,45000,0.594855,0.286503,1.276469,0.599061,64.636815,2.201227,1.483653,1.483653,0.214101
10,42,98000,0.601747,0.381694,1.104638,0.629790,64.634288,2.641989,1.625419,1.625419,0.235141
10,42,95000,0.606898,0.375788,1.119185,0.626249,64.626953,2.636729,1.623801,1.623801,0.233950
0,123,37000,0.554685,0.256720,1.302296,0.602181,64.617123,1.944114,1.394315,1.394315,0.205475
2,42,39000,0.524575,0.277012,1.222121,0.622956,64.607141,1.935666,1.391282,1.391282,0.208516
10,42,71000,0.638866,0.323120,1.233498,0.599992,64.606032,2.550828,1.597131,1.597131,0.224288
4,123,41000,0.697094,0.256620,1.451313,0.547698,64.598731,2.375336,1.541212,1.541212,0.211651
4,42,36000,0.622025,0.263407,1.359399,0.578957,64.587766,2.182545,1.477344,1.477344,0.209727
10,42,94000,0.609471,0.374025,1.124963,0.624772,64.569413,2.638240,1.624266,1.624266,0.233547
10,42,73000,0.634718,0.327876,1.220731,0.603131,64.568644,2.557806,1.599314,1.599314,0.225108
10,42,72000,0.637019,0.325715,1.227554,0.601465,64.566119,2.554898,1.598405,1.598405,0.224657
0,123,38000,0.559512,0.258150,1.299021,0.601685,64.559223,1.973173,1.404697,1.404697,0.206627
0,456,42000,0.498870,0.272235,1.166501,0.638955,64.545464,1.909199,1.381738,1.381738,0.209511
5,123,49000,0.691079,0.273733,1.405955,0.557801,64.543648,2.442419,1.562824,1.562824,0.214519
10,42,92000,0.614514,0.370047,1.135921,0.621829,64.542417,2.640506,1.624963,1.624963,0.232920
10,42,90000,0.617872,0.366228,1.144997,0.619601,64.538108,2.638269,1.624275,1.624275,0.232227
10,42,74000,0.633557,0.330723,1.214948,0.604509,64.536231,2.566246,1.601951,1.601951,0.225521
10,42,91000,0.616673,0.368051,1.140377,0.620661,64.534570,2.642740,1.625651,1.625651,0.232644
10,42,93000,0.612595,0.372193,1.131026,0.623093,64.522139,2.641678,1.625324,1.625324,0.233243
0,456,43000,0.497712,0.273254,1.158673,0.640583,64.520477,1.917606,1.384777,1.384777,0.210197
10,42,89000,0.621020,0.364392,1.151200,0.617973,64.510172,2.642550,1.625592,1.625592,0.231851
10,42,69000,0.638857,0.319158,1.245549,0.598067,64.504050,2.526386,1.589461,1.589461,0.222696
1,123,40000,0.614558,0.257684,1.363834,0.579109,64.502851,2.131998,1.460136,1.460136,0.208609
10,42,86000,0.627431,0.357869,1.166859,0.613839,64.502267,2.639946,1.624791,1.624791,0.230941
10,42,88000,0.623323,0.362434,1.156565,0.616551,64.492302,2.642484,1.625572,1.625572,0.231541
10,42,87000,0.625450,0.360314,1.161697,0.615204,64.491841,2.641950,1.625408,1.625408,0.231236
5,42,46000,0.602017,0.290291,1.275550,0.597856,64.488181,2.241065,1.497019,1.497019,0.215271
10,42,70000,0.641701,0.321445,1.242262,0.598078,64.486736,2.549061,1.596578,1.596578,0.223541
3,456,45000,0.627797,0.265904,1.336526,0.581947,64.485199,2.255152,1.501716,1.501716,0.212791
10,42,84000,0.631871,0.353666,1.177518,0.611192,64.484491,2.641107,1.625148,1.625148,0.230193
0,123,39000,0.564716,0.259903,1.295487,0.601183,64.478280,2.004998,1.415980,1.415980,0.207851
10,42,85000,0.630678,0.355921,1.173847,0.612051,64.472808,2.642807,1.625671,1.625671,0.230494
1,42,46000,0.470073,0.298588,1.102448,0.656482,64.464692,1.872544,1.368409,1.368409,0.211596
10,42,75000,0.636353,0.333238,1.213366,0.604279,64.460205,2.585940,1.608086,1.608086,0.226135
0,456,45000,0.494692,0.276657,1.139807,0.644693,64.446559,1.938478,1.392292,1.392292,0.211726
0,123,40000,0.566918,0.261822,1.289674,0.601755,64.444992,2.026467,1.423540,1.423540,0.208795
1,42,45000,0.467491,0.296968,1.107006,0.656340,64.433776,1.850495,1.360329,1.360329,0.210441
0,42,30000,0.477710,0.270006,1.191126,0.638468,64.427232,1.745968,1.321351,1.321351,0.203521
0,456,44000,0.497759,0.275021,1.150719,0.642115,64.417556,1.934420,1.390834,1.390834,0.211010
10,42,76000,0.636925,0.336216,1.210617,0.604690,64.407574,2.595976,1.611203,1.611203,0.226536
10,42,83000,0.635176,0.352196,1.184087,0.609530,64.405147,2.646135,1.626694,1.626694,0.229765
10,42,80000,0.638142,0.345343,1.195851,0.606965,64.404748,2.636165,1.623627,1.623627,0.228665
10,42,82000,0.637332,0.349990,1.189488,0.608191,64.392097,2.645959,1.626640,1.626640,0.229393
5,123,50000,0.704283,0.275925,1.408033,0.554910,64.388658,2.503799,1.582340,1.582340,0.216108
3,456,46000,0.637282,0.268773,1.335262,0.580205,64.385925,2.304560,1.518078,1.518078,0.214392
3,42,45000,0.544495,0.288196,1.194710,0.624684,64.383592,2.104715,1.450764,1.450764,0.214148
2,42,40000,0.532588,0.279451,1.220898,0.621643,64.382610,1.981440,1.407636,1.407636,0.209900
1,123,41000,0.628076,0.259298,1.366934,0.575808,64.371620,2.192297,1.480641,1.480641,0.210324
0,456,46000,0.495360,0.278280,1.133449,0.645738,64.370791,1.955204,1.398286,1.398286,0.212553
0,123,41000,0.569244,0.263941,1.283409,0.602366,64.358699,2.049420,1.431579,1.431579,0.209826
0,123,42000,0.570597,0.265905,1.275508,0.603432,64.357318,2.070252,1.438837,1.438837,0.210910
10,42,81000,0.639035,0.348065,1.194542,0.607052,64.351518,2.644724,1.626261,1.626261,0.228952
4,123,42000,0.715108,0.259375,1.457303,0.543286,64.350106,2.451635,1.565770,1.565770,0.213396
10,42,79000,0.641080,0.343432,1.202542,0.605313,64.350045,2.638263,1.624273,1.624273,0.228211
5,42,47000,0.614321,0.293409,1.277716,0.595023,64.340932,2.301068,1.516927,1.516927,0.216954
10,42,78000,0.642673,0.341029,1.207195,0.604218,64.316209,2.636753,1.623808,1.623808,0.227852
1,42,48000,0.480268,0.302822,1.100001,0.654677,64.306948,1.934268,1.390780,1.390780,0.213929
0,456,47000,0.495576,0.280103,1.125391,0.647251,64.295358,1.973742,1.404899,1.404899,0.213445
0,123,44000,0.572665,0.269631,1.260868,0.605578,64.286652,2.108038,1.451908,1.451908,0.212818
4,42,37000,0.644544,0.265810,1.369513,0.572852,64.281226,2.276925,1.508948,1.508948,0.211897
0,123,43000,0.573139,0.268057,1.269242,0.604025,64.273839,2.095003,1.447413,1.447413,0.211977
10,42,77000,0.643334,0.339210,1.212872,0.603150,64.267066,2.627971,1.621102,1.621102,0.227198
3,456,47000,0.643685,0.271780,1.334637,0.579151,64.255974,2.339348,1.529493,1.529493,0.215328
3,42,46000,0.552508,0.291021,1.194724,0.623073,64.248345,2.148632,1.465821,1.465821,0.215493
1,42,47000,0.479569,0.301348,1.106402,0.653884,64.222494,1.919812,1.385573,1.385573,0.212831
1,123,46000,0.640462,0.270726,1.336325,0.578466,64.208714,2.308457,1.519361,1.519361,0.215443
1,42,49000,0.485842,0.305565,1.102144,0.653026,64.189459,1.960633,1.400226,1.400226,0.214817
5,42,48000,0.622091,0.297382,1.277608,0.593652,64.184011,2.343746,1.530930,1.530930,0.218054
1,123,47000,0.638875,0.273585,1.327568,0.580399,64.157727,2.318237,1.522576,1.522576,0.216068
0,456,48000,0.498120,0.282830,1.121463,0.647512,64.153444,1.997004,1.413154,1.413154,0.214311
0,123,46000,0.577544,0.273383,1.248915,0.606742,64.144084,2.156825,1.468613,1.468613,0.214880
1,123,43000,0.647232,0.263515,1.366122,0.572103,64.141178,2.287919,1.512587,1.512587,0.213221
1,123,44000,0.645403,0.265976,1.357358,0.573952,64.140597,2.294799,1.514859,1.514859,0.213880
1,123,48000,0.636131,0.276501,1.318275,0.582647,64.136652,2.323194,1.524203,1.524203,0.216591
4,42,38000,0.658678,0.268925,1.370561,0.569913,64.136009,2.345492,1.531500,1.531500,0.213803
1,123,45000,0.644472,0.268360,1.349708,0.575444,64.123594,2.304297,1.517991,1.517991,0.214554
0,123,45000,0.577182,0.271429,1.257567,0.605346,64.116531,2.138914,1.462503,1.462503,0.213823
1,123,42000,0.646713,0.261836,1.376402,0.570506,64.113780,2.267301,1.505756,1.505756,0.212041
4,123,43000,0.734284,0.262418,1.463699,0.538618,64.107574,2.532832,1.591487,1.591487,0.215216
0,456,49000,0.496425,0.284611,1.111399,0.649728,64.106473,2.008615,1.417256,1.417256,0.215163
0,42,31000,0.496892,0.271279,1.199279,0.632951,64.105709,1.832627,1.353745,1.353745,0.206058
2,42,41000,0.552584,0.282200,1.231747,0.615665,64.086240,2.067170,1.437766,1.437766,0.212024
0,123,47000,0.577988,0.276111,1.242629,0.607783,64.072124,2.171618,1.473641,1.473641,0.215635
4,123,44000,0.742436,0.265001,1.461776,0.537366,64.068061,2.575391,1.604803,1.604803,0.216488
3,456,48000,0.656718,0.274807,1.339088,0.575869,64.058041,2.397501,1.548387,1.548387,0.216731
3,456,49000,0.656887,0.277694,1.332407,0.577005,64.055170,2.411629,1.552942,1.552942,0.217467
0,123,50000,0.578436,0.281129,1.220693,0.611446,64.047443,2.216192,1.488688,1.488688,0.218306
1,123,49000,0.637427,0.279548,1.313062,0.583466,64.032419,2.341863,1.530315,1.530315,0.217223
4,42,39000,0.667946,0.271686,1.369128,0.568401,64.018955,2.395092,1.547608,1.547608,0.215236
3,456,50000,0.664779,0.280144,1.330753,0.575716,64.007753,2.454950,1.566828,1.566828,0.218830
0,123,49000,0.579730,0.279301,1.229635,0.609686,64.007692,2.206086,1.485290,1.485290,0.217423
1,42,50000,0.495298,0.308654,1.107191,0.650241,63.977391,2.005367,1.416110,1.416110,0.215898
0,456,50000,0.498876,0.287228,1.107746,0.649961,63.976934,2.031192,1.425199,1.425199,0.215992
0,42,32000,0.509106,0.272932,1.200535,0.630107,63.963207,1.894363,1.376359,1.376359,0.208107
3,42,47000,0.570525,0.294695,1.204157,0.617915,63.961042,2.229610,1.493188,1.493188,0.217305
5,42,49000,0.637346,0.300425,1.283128,0.589763,63.957351,2.413685,1.553604,1.553604,0.219716
0,123,48000,0.581643,0.278006,1.239103,0.607760,63.929483,2.198915,1.482874,1.482874,0.216552
1,123,50000,0.637941,0.282217,1.306590,0.584649,63.925093,2.359011,1.535907,1.535907,0.217890
5,42,50000,0.643187,0.303692,1.279965,0.589109,63.916407,2.450315,1.565348,1.565348,0.221017
3,42,48000,0.576023,0.297782,1.201640,0.617246,63.895228,2.264858,1.504945,1.504945,0.218526
4,123,46000,0.758844,0.269883,1.455939,0.535392,63.889805,2.667667,1.633299,1.633299,0.219112
3,42,49000,0.579644,0.300462,1.198473,0.617026,63.887886,2.290790,1.513536,1.513536,0.219551
0,42,33000,0.517066,0.274678,1.198782,0.628655,63.883347,1.938818,1.392414,1.392414,0.209769
4,123,45000,0.755531,0.267776,1.462411,0.534943,63.875123,2.639319,1.624598,1.624598,0.218007
4,42,40000,0.675360,0.275099,1.368573,0.567155,63.870859,2.434483,1.560283,1.560283,0.216274
4,123,48000,0.765525,0.274436,1.442335,0.536430,63.843180,2.727015,1.651368,1.651368,0.221403
4,123,47000,0.765198,0.272456,1.451963,0.534897,63.828904,2.706753,1.645221,1.645221,0.220327
5,42,51000,0.648519,0.307295,1.278192,0.588551,63.785761,2.484351,1.576182,1.576182,0.221900
2,42,42000,0.577321,0.284325,1.245656,0.608178,63.773687,2.170987,1.473427,1.473427,0.214551
3,42,50000,0.586615,0.303637,1.200405,0.615252,63.762467,2.324624,1.524672,1.524672,0.220515
4,123,49000,0.771651,0.277777,1.440398,0.535759,63.732890,2.762836,1.662178,1.662178,0.222301
4,123,50000,0.772332,0.280025,1.432607,0.537030,63.703722,2.782929,1.668211,1.668211,0.223166
0,42,34000,0.527716,0.276119,1.199004,0.626372,63.693972,1.994910,1.412413,1.412413,0.211615
5,42,53000,0.660454,0.312450,1.271063,0.587545,63.647035,2.564073,1.601272,1.601272,0.224496
4,42,41000,0.691986,0.278141,1.374031,0.563113,63.619999,2.508746,1.583902,1.583902,0.217960
0,42,35000,0.531857,0.277638,1.193545,0.626456,63.615510,2.027241,1.423812,1.423812,0.212971
2,42,43000,0.588276,0.286885,1.247736,0.605618,63.592369,2.224983,1.491638,1.491638,0.216078
4,42,43000,0.700258,0.283287,1.363945,0.563325,63.566478,2.571577,1.603614,1.603614,0.220156
5,42,52000,0.663136,0.310144,1.282017,0.585214,63.554719,2.555970,1.598740,1.598740,0.223542
5,42,54000,0.667554,0.315455,1.270752,0.586336,63.538144,2.604222,1.613760,1.613760,0.225527
4,42,42000,0.698240,0.280890,1.371474,0.562447,63.532388,2.546528,1.595784,1.595784,0.219039
4,42,44000,0.703775,0.286772,1.359333,0.563600,63.450978,2.600741,1.612681,1.612681,0.221040
0,42,36000,0.543081,0.279690,1.195588,0.623836,63.398385,2.084365,1.443733,1.443733,0.214627
4,42,45000,0.713206,0.289746,1.357394,0.562276,63.328107,2.654780,1.629350,1.629350,0.222474
5,42,56000,0.684025,0.321477,1.270343,0.583413,63.309025,2.696076,1.641973,1.641973,0.227933
2,42,44000,0.608190,0.289647,1.256545,0.600166,63.308452,2.313771,1.521108,1.521108,0.218201
5,42,55000,0.685718,0.318540,1.278240,0.581680,63.278392,2.687047,1.639221,1.639221,0.227262
5,42,57000,0.690071,0.324646,1.268968,0.582648,63.187514,2.733906,1.653453,1.653453,0.228891
2,42,46000,0.619358,0.293904,1.249007,0.599293,63.182332,2.389080,1.545665,1.545665,0.220820
2,42,45000,0.617288,0.292071,1.256229,0.598459,63.178355,2.363287,1.537299,1.537299,0.219640
4,42,46000,0.722037,0.293013,1.357034,0.560875,63.169439,2.703603,1.644264,1.644264,0.223591
5,42,58000,0.698369,0.327146,1.269763,0.580892,63.140769,2.776633,1.666323,1.666323,0.230068
0,42,37000,0.559759,0.280816,1.201856,0.619340,63.109826,2.162367,1.470499,1.470499,0.216726
2,42,47000,0.624712,0.296382,1.246775,0.598726,63.031602,2.423696,1.556822,1.556822,0.221849
2,42,48000,0.624226,0.299157,1.240995,0.599805,63.018229,2.432986,1.559803,1.559803,0.222479
4,42,48000,0.735964,0.299608,1.349730,0.559747,62.950594,2.794522,1.671682,1.671682,0.226179
4,42,47000,0.737278,0.296568,1.359774,0.557782,62.911074,2.779649,1.667228,1.667228,0.225214
5,42,59000,0.716019,0.329879,1.276610,0.576551,62.897966,2.859225,1.690924,1.690924,0.231698
4,42,49000,0.737695,0.303243,1.344867,0.560372,62.894397,2.815682,1.677999,1.677999,0.226893
5,42,61000,0.720521,0.335543,1.267671,0.577343,62.872088,2.906141,1.704741,1.704741,0.233412
5,42,60000,0.719616,0.332746,1.273679,0.576417,62.863424,2.886193,1.698880,1.698880,0.232566
2,42,49000,0.632082,0.302098,1.240435,0.598439,62.854612,2.477676,1.574064,1.574064,0.223726
0,42,38000,0.576549,0.283076,1.208423,0.614817,62.850986,2.240462,1.496817,1.496817,0.218749
2,42,50000,0.635156,0.304696,1.236401,0.598594,62.807305,2.503758,1.582327,1.582327,0.224657
0,42,39000,0.582118,0.285023,1.204420,0.614413,62.801675,2.279177,1.509694,1.509694,0.220143
0,42,40000,0.585020,0.286986,1.198688,0.614770,62.792243,2.306218,1.518624,1.518624,0.221376
5,42,62000,0.726681,0.337987,1.266181,0.576549,62.774999,2.944975,1.716093,1.716093,0.234431
5,42,63000,0.729997,0.340694,1.263996,0.576397,62.721022,2.969777,1.723304,1.723304,0.235130
4,42,50000,0.747513,0.306725,1.344488,0.558848,62.702960,2.871182,1.694456,1.694456,0.228119
5,42,64000,0.733365,0.343354,1.260855,0.576428,62.638591,2.997681,1.731381,1.731381,0.235940
5,42,65000,0.738214,0.345884,1.260050,0.575699,62.575839,3.027025,1.739835,1.739835,0.236733
0,42,41000,0.596894,0.288736,1.201719,0.611936,62.546693,2.365858,1.538135,1.538135,0.222924
0,42,42000,0.599857,0.290789,1.194095,0.612765,62.531932,2.399638,1.549076,1.549076,0.224292
0,42,100000,0.593909,0.391260,0.927859,0.658915,62.511719,3.031896,1.741234,1.741234,0.267604
5,42,66000,0.739601,0.349007,1.255261,0.576440,62.491989,3.049053,1.746154,1.746154,0.237428
0,42,99000,0.597774,0.389578,0.933944,0.657105,62.488950,3.039134,1.743311,1.743311,0.267148
5,42,68000,0.740971,0.353726,1.244664,0.578152,62.462287,3.085250,1.756488,1.756488,0.238925
5,42,67000,0.743212,0.351536,1.251686,0.576521,62.442335,3.080074,1.755014,1.755014,0.238327
5,42,71000,0.745665,0.361016,1.233737,0.579367,62.417150,3.142545,1.772722,1.772722,0.240942
5,42,69000,0.740074,0.356597,1.239523,0.579381,62.417002,3.095794,1.759487,1.759487,0.239339
5,42,72000,0.744359,0.363417,1.228419,0.580559,62.411496,3.149362,1.774644,1.774644,0.241448
0,42,98000,0.601480,0.388355,0.939188,0.655577,62.403282,3.049697,1.746338,1.746338,0.266724
0,42,43000,0.607968,0.292425,1.193833,0.611304,62.358040,2.446478,1.564122,1.564122,0.225587
5,42,70000,0.745392,0.359442,1.238612,0.578672,62.343174,3.129879,1.769146,1.769146,0.240162
5,42,100000,0.707280,0.423449,1.082039,0.614093,62.335564,3.359056,1.832773,1.832773,0.256648
5,42,73000,0.744515,0.366445,1.225459,0.581143,62.333246,3.159480,1.777493,1.777493,0.241796
0,42,97000,0.605095,0.386658,0.944917,0.653944,62.333187,3.057413,1.748546,1.748546,0.266229
0,42,95000,0.611352,0.383798,0.955159,0.650952,62.324865,3.067688,1.751482,1.751482,0.265435
0,42,96000,0.608663,0.385250,0.950335,0.652340,62.311166,3.065099,1.750742,1.750742,0.265829
5,42,75000,0.745067,0.370968,1.216164,0.582798,62.302223,3.189327,1.785869,1.785869,0.243047
5,42,95000,0.718520,0.412964,1.110295,0.606922,62.300144,3.341336,1.827932,1.827932,0.254030
5,42,97000,0.715984,0.417290,1.100854,0.609061,62.287608,3.354205,1.831449,1.831449,0.255123
5,42,74000,0.746320,0.368812,1.221556,0.581585,62.266079,3.181537,1.783686,1.783686,0.242526
0,42,93000,0.617990,0.380674,0.966113,0.647857,62.254233,3.079822,1.754942,1.754942,0.264494
5,42,96000,0.718198,0.415164,1.106370,0.607733,62.253402,3.352162,1.830891,1.830891,0.254553
5,42,94000,0.721442,0.411328,1.115827,0.605428,62.246724,3.343104,1.828416,1.828416,0.253614
5,42,99000,0.710962,0.421960,1.089145,0.612221,62.244082,3.361437,1.833422,1.833422,0.256039
0,42,94000,0.614787,0.382249,0.960682,0.649408,62.224704,3.074991,1.753565,1.753565,0.264941
5,42,90000,0.732439,0.402339,1.140642,0.598897,62.223517,3.334491,1.826059,1.826059,0.251647
5,42,93000,0.725211,0.409273,1.122271,0.603624,62.215417,3.347453,1.829605,1.829605,0.253191
5,42,78000,0.745945,0.377713,1.204261,0.584865,62.208891,3.228751,1.796872,1.796872,0.244722
5,42,98000,0.714772,0.419883,1.096031,0.610293,62.198628,3.364018,1.834126,1.834126,0.255562
5,42,88000,0.736464,0.398441,1.152938,0.595931,62.188249,3.321942,1.822619,1.822619,0.250469
5,42,89000,0.734400,0.400394,1.146913,0.597404,62.186410,3.327555,1.824159,1.824159,0.251026
5,42,77000,0.748839,0.375495,1.210188,0.583303,62.186232,3.229506,1.797083,1.797083,0.244324
5,42,85000,0.741599,0.392918,1.171866,0.591623,62.175054,3.297732,1.815966,1.815966,0.248484
